1381,0
2688,0
4785,0
3646,0
4867,0
328,1
5016,1
2950,1
3873,1
1389,0
6518,1
1837,0
3569,1
1809,0
2887,0
2006,0
484,0
2922,1
4580,0
5523,0
5173,1
1733,1
5198,1
2012,0
4161,0
4786,0
3695,0
6155,0
2318,0
5878,1
1910,0
490,1
626,1
1848,1
1586,0
2141,1
477,0
489,1
2631,1
6309,1
2539,0
6495,0
1666,0
2110,0
2192,0
2898,0
3098,0
2324,0
2957,1
5551,0
4398,1
4965,0
2733,0
3776,0
1085,1
206,1
6212,0
1453,0
5853,0
3218,0
2655,1
6343,0
1926,1
3885,0
582,0
795,0
3839,1
6347,0
5471,1
5701,1
1818,1
3027,1
4154,1
6373,0
5327,0
4343,0
3905,1
441,0
274,0
3999,0
5725,1
4735,0
4264,1
1945,0
3406,1
3350,1
2189,0
162,0
5849,0
971,1
3511,0
3743,1
3362,1
4385,0
3181,0
4298,0
338,0
137,0
5937,1
4417,0
6125,1
2961,0
4185,0
450,1
1195,0
6611,1
6483,0
3299,1
1741,1
276,0
6072,0
3831,0
1101,1
3837,1
4972,0
4351,0
4963,1
2822,0
2185,0
1387,0
3902,1
5138,1
5689,0
6050,0
6478,0
1086,0
4960,0
4761,0
3550,1
5104,1
5165,0
1699,1
277,0
4120,0
2,0
164,1
6504,1
513,1
3345,0
4339,0
4645,0
4978,0
5672,1
4175,0
1373,1
2036,0
117,0
631,0
4187,0
31,1
4295,0
255,0
6531,1
2244,1
6031,1
560,0
3168,0
1264,0
5611,1
3465,1
5519,1
2340,1
6423,0
2325,0
6070,1
1726,0
1777,1
4425,1
6096,0
6236,0
1033,1
584,0
5884,0
1238,1
3309,0
2716,1
4294,1
4323,0
5867,0
517,1
3489,1
1200,1
1433,0
2925,1
5010,0
2581,1
1571,0
2088,0
4630,0
3997,0
3314,0
5106,0
3174,1
3896,0
5067,1
1483,0
538,0
5514,0
3252,1
4991,1
4028,1
5856,0
6600,0
3325,0
1977,0
5083,1
243,1
3333,1
1675,0
155,0
424,1
4594,0
6554,1
3271,1
851,0
5192,1
895,0
5500,0
1392,1
6274,1
284,1
6638,1
4612,1
1236,1
4601,0
647,1
972,0
1460,0
5708,1
3974,1
6648,1
2133,0
2593,0
4665,1
1174,0
5052,0
3857,1
6352,0
3742,0
6232,1
2973,0
151,0
5253,0
5477,0
4276,1
5270,0
5721,1
1234,0
3506,1
5714,0
980,1
2622,0
2521,0
5932,0
4163,1
618,0
4990,1
3766,1
2875,1
4769,1
301,0
4877,0
2809,1
659,1
4329,1
4097,1
2927,1
4181,1
4691,0
3563,1
803,0
3562,1
5195,0
282,1
4413,1
1184,0
5455,0
3764,0
4819,0
1315,1
3754,0
2353,1
6077,0
3914,1
6153,0
4879,1
5834,0
455,1
3560,0
5584,0
1655,0
5677,1
2839,1
5729,1
5397,0
2004,0
650,1
5286,0
5854,0
2356,0
4129,1
2952,1
1311,1
5888,0
904,0
3186,0
1041,0
3094,1
3549,1
2297,0
5459,0
6429,1
502,1
976,0
5105,1
712,1
2372,1
2979,1
5750,0
2237,1
2394,0
5675,0
3906,1
5396,0
2769,0
2554,0
1272,1
1572,1
258,1
3936,0
6211,1
1448,0
4784,0
5096,1
3034,0
677,1
4450,0
6094,1
6402,1
727,0
6197,1
4468,1
6612,1
4688,0
4798,1
526,0
5631,0
6593,1
3948,1
3125,0
830,0
401,0
5654,1
3713,0
2323,0
2062,0
734,0
1314,0
2626,1
5121,0
1303,0
3017,1
3795,1
0,0
4348,1
2402,0
5666,1
4521,0
4060,0
909,0
997,1
5925,0
1522,1
5499,1
4198,0
2121,0
6534,0
3093,0
4802,0
5440,0
2056,1
611,0
1380,0
4842,0
3331,1
54,0
6452,0
19,0
875,1
1865,1
2603,0
1080,1
1550,1
2135,0
1884,1
4871,0
1569,1
1734,1
4876,0
3476,0
5566,0
1,1
4458,1
491,0
60,1
3078,1
4201,1
767,1
3376,1
3835,1
3853,1
3414,0
1995,0
264,0
2719,0
2646,1
1139,0
2745,0
5428,0
5527,1
3367,1
2146,0
4281,0
5763,1
1595,1
5159,0
3073,0
4763,0
674,0
4859,1
4212,1
2517,0
2531,0
1513,0
6024,0
4904,1
6426,0
3882,1
1014,0
5998,0
5478,0
6101,0
1159,1
953,0
1444,0
2866,0
5306,1
4528,1
6589,0
1955,1
3578,1
242,0
5242,0
6387,0
4938,0
6271,1
4418,1
5995,0
955,0
4546,1
4311,0
4648,1
3316,0
2472,0
3107,0
4157,0
4518,1
444,0
5132,0
5522,1
6643,1
5142,1
2568,1
5089,0
5524,0
2903,1
6014,1
3805,1
1590,1
4283,0
5840,0
2760,0
5087,1
6321,1
5497,0
3939,1
5922,1
64,0
5657,1
2876,0
5205,0
3728,1
3281,1
6088,1
